date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:47:59	176872/176872	---M--	200	added ('OK')	image/jpeg	etag:%225979740c-2b2e8%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/carousel3.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/carousel3.jpg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/NiceAndClean.html)
15:47:59	133079/133079	---M--	200	added ('OK')	image/jpeg	etag:%225979740d-207d7%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/carousel4.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/carousel4.jpg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/NiceAndClean.html)
15:47:59	64199/64199	---M--	200	added ('OK')	image/jpeg	etag:%225979740c-fac7%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/carousel2.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/carousel2.jpg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/NiceAndClean.html)
15:47:59	73023/73023	---M--	200	added ('OK')	image/jpeg	etag:%225979740c-11d3f%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/carousel5.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/carousel5.jpg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/NiceAndClean.html)
15:48:00	124753/124753	---M--	200	added ('OK')	image/jpeg	etag:%225979740d-1e751%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/carousel7.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/carousel7.jpg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/NiceAndClean.html)
15:48:00	133753/133753	---M--	200	added ('OK')	image/png	etag:%225979744a-20a79%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/object_macmouse_1.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/object_macmouse_1.png	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/NiceAndClean.html)
15:48:00	575796/575796	---M--	200	added ('OK')	image/png	etag:%2259797426-8c934%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/keyboard_apple.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/keyboard_apple.png	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/NiceAndClean.html)
15:48:02	131403/131403	---M--	200	added ('OK')	image/jpeg	etag:%225979741e-2014b%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/house.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/house.jpg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/80sStyleIntro.html)
15:48:02	62750/62750	---M--	200	added ('OK')	image/jpeg	etag:%2259797408-f51e%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/blurbg13.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/blurbg13.jpg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/BlurEffectSlider.html)
15:48:02	1191/1191	---M--	200	added ('OK')	image/png	etag:%2259797406-4a7%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/arrow2x.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/arrow2x.png	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/BlurEffectSlider.html)
15:48:02	1024528/1024528	---M--	200	added ('OK')	image/gif	etag:%225979741c-fa210%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/grainoverlay.gif	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/grainoverlay.gif	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/80sStyleIntro.html)
15:48:02	75839/75839	---M--	200	added ('OK')	image/jpeg	etag:%2259797409-1283f%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/blurbg14.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/blurbg14.jpg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/BlurEffectSlider.html)
15:48:03	41569/41569	---M--	200	added ('OK')	image/jpeg	etag:%2259797408-a261%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/blurbg10.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/blurbg10.jpg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/BlurEffectSlider.html)
15:48:03	7385/7385	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259797537-1cd9%22	https://html.waituk.com/roxine/vendors/rev-slider/revolution-addons/typewriter/js/revolution.addon.typewriter.min.js	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/revolution-addons/typewriter/js/revolution.addon.typewriter.min.js	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/ComingSoon2.html)
15:48:03	5835/5835	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259797536-16cb%22	https://html.waituk.com/roxine/vendors/rev-slider/revolution-addons/countdown/revolution.addon.countdown.min.js	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/revolution-addons/countdown/revolution.addon.countdown.min.js	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/ComingSoon2.html)
15:48:04	14265/14265	---M--	200	added ('OK')	image/jpeg	etag:%225979742b-37b9%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/menubg.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/menubg.jpg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/themeplicity.html)
15:48:04	218954/218954	---M--	200	added ('OK')	image/jpeg	etag:%225979740f-3574a%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/comingsoon2.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/comingsoon2.jpg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/ComingSoon2.html)
15:48:05	18927/18927	---M--	200	added ('OK')	image/png	etag:%225979746e-49ef%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/yellow_shape.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/yellow_shape.png	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/themeplicity.html)
15:48:05	1192484/1192484	---M--	200	added ('OK')	image/png	etag:%225979744e-123224%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/object_plant_1.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/object_plant_1.png	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/themeplicity.html)
15:48:05	9918/9918	---M--	200	added ('OK')	image/jpeg	etag:%225979746b-26be%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/watch_screen.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/watch_screen.jpg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/themeplicity.html)
15:48:05	126452/126452	---M--	200	added ('OK')	image/png	etag:%2259797446-1edf4%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/object_applewatch_3.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/object_applewatch_3.png	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/themeplicity.html)
15:48:05	4418/4418	---M--	200	added ('OK')	image/jpeg	etag:%225979740b-1142%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/btnbg.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/btnbg.jpg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/themeplicity.html)
15:48:06	15693/15693	---M--	200	added ('OK')	image/jpeg	etag:%2259797419-3d4d%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/forest_btn_bg.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/forest_btn_bg.jpg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/themeplicity.html)
15:48:06	114/114	---M--	200	added ('OK')	image/png	etag:%2259797414-72%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/dummy.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/dummy.png	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/themeplicity.html)
15:48:07	41960/41960	---M--	200	added ('OK')	image/jpeg	etag:%2259797407-a3e8%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/big_triangle.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/big_triangle.jpg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/themeplicity.html)
15:48:07	11287/11287	---M--	200	added ('OK')	image/jpeg	etag:%2259797464-2c17%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/table_bg1.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/table_bg1.jpg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/themeplicity.html)
15:48:08	412645/412645	---M--	200	added ('OK')	image/png	etag:%2259797421-64be5%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/ihpone_gfx_full.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/ihpone_gfx_full.png	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/themeplicity.html)
15:48:08	14356/14356	---M--	200	added ('OK')	image/jpeg	etag:%2259797464-3814%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/table_bg2-1.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/table_bg2-1.jpg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/themeplicity.html)
15:48:08	38523/38523	---M--	200	added ('OK')	image/jpeg	etag:%2259797464-967b%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/table_bg3.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/table_bg3.jpg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/themeplicity.html)
15:48:08	44706/44706	---M--	200	added ('OK')	image/png	etag:%225979740f-aea2%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/color_angle-1.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/color_angle-1.png	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/themeplicity.html)
15:48:08	531684/531684	---M--	200	added ('OK')	image/png	etag:%225979744d-81ce4%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/object_headphones_1.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/object_headphones_1.png	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/themeplicity.html)
15:48:09	34390/34390	---M--	200	added ('OK')	image/jpeg	etag:%2259797419-8656%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/footer_bg.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/footer_bg.jpg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/themeplicity.html)
15:48:09	3098/3098	---M--	200	added ('OK')	image/png	etag:%2259797468-c1a%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/tp_logo.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/tp_logo.png	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/themeplicity.html)
15:48:09	7501/7501	---M--	200	added ('OK')	image/png	etag:%225979745f-1d4d%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/rev_logo.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/rev_logo.png	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/themeplicity.html)
15:48:10	208/208	---M--	200	added ('OK')	image/svg+xml	etag:%2259797420-d0%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/ic_layers_24px.svg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/ic_layers_24px.svg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/blend_mode.html)
15:48:10	239/239	---M--	200	added ('OK')	text/css	etag:%2259797536-ef%22	https://html.waituk.com/roxine/vendors/rev-slider/revolution-addons/typewriter/css/typewriter.css	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/revolution-addons/typewriter/css/typewriter.css	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/webagency.html)
15:48:10	199714/199714	---M--	200	added ('OK')	image/jpeg	etag:%2259797468-30c22%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/To-The-Left.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/To-The-Left.jpg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/blend_mode.html)
15:48:10	71143/71143	---M--	200	added ('OK')	image/jpeg	etag:%2259797412-115e7%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/Dancing-Bulbs.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/Dancing-Bulbs.jpg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/webagency.html)
15:48:11	220032/220032	---M--	200	added ('OK')	image/jpeg	etag:%225979740e-35b80%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/citybg.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/citybg.jpg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/webagency.html)
15:48:11	111602/111602	---M--	200	added ('OK')	image/jpeg	etag:%2259797416-1b3f2%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/farmbg.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/farmbg.jpg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/webagency.html)
15:48:11	3523/3523	---M--	200	added ('OK')	image/png	etag:%225979745b-dc3%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/R_logo.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/R_logo.png	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/minimal_website.html)
15:48:11	1029/1029	---M--	200	added ('OK')	image/png	etag:%225979745b-405%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/R_dotted.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/R_dotted.png	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/minimal_website.html)
15:48:12	1630/1630	---M--	200	added ('OK')	image/png	etag:%225979745a-65e%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/R_arrow.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/R_arrow.png	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/minimal_website.html)
15:48:12	1028/1028	---M--	200	added ('OK')	image/png	etag:%225979745c-404%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/R_plus.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/R_plus.png	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/minimal_website.html)
15:48:12	170322/170322	---M--	200	added ('OK')	image/png	etag:%225979745c-29952%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/R_phone.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/R_phone.png	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/minimal_website.html)
15:48:12	60558/60558	---M--	200	added ('OK')	image/jpeg	etag:%225979745c-ec8e%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/R_phonepic.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/R_phonepic.jpg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/minimal_website.html)
15:48:12	162/162	---M--	200	added ('OK')	image/svg+xml	etag:%225979741f-a2%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/ic_dashboard_24px.svg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/ic_dashboard_24px.svg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/minimal_website.html)
15:48:13	202/202	---M--	200	added ('OK')	image/svg+xml	etag:%2259797420-ca%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/ic_videocam_24px.svg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/ic_videocam_24px.svg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/minimal_website.html)
15:48:13	62959/62959	---M--	200	added ('OK')	image/png	etag:%225979745c-f5ef%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/R_watch-1.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/R_watch-1.png	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/minimal_website.html)
15:48:13	275/275	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225979741f-113%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/ic_favorite_24px.svg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/ic_favorite_24px.svg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/minimal_website.html)
15:48:13	172/172	---M--	200	added ('OK')	image/svg+xml	etag:%2259797420-ac%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/ic_trending_up_24px.svg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/ic_trending_up_24px.svg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/exploration_header.html)
15:48:14	110625/110625	---M--	200	added ('OK')	image/png	etag:%225979741d-1b021%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/header_penpot.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/header_penpot.png	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/inspiration_header.html)
15:48:14	202828/202828	---M--	200	added ('OK')	image/png	etag:%225979741d-3184c%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/header_flowerpot.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/header_flowerpot.png	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/inspiration_header.html)
15:48:15	17111/17111	---M--	200	added ('OK')	image/png	etag:%225979741d-42d7%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/header_marker.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/header_marker.png	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/inspiration_header.html)
15:48:15	107365/107365	---M--	200	added ('OK')	image/png	etag:%225979741d-1a365%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/header_papers.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/header_papers.png	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/inspiration_header.html)
15:48:15	23394/23394	---M--	200	added ('OK')	image/png	etag:%225979741d-5b62%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/header_edding.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/header_edding.png	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/inspiration_header.html)
15:48:15	2276/2276	---M--	200	added ('OK')	image/png	etag:%225979741d-8e4%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/header_paperclip.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/header_paperclip.png	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/inspiration_header.html)
15:48:15	146911/146911	---M--	200	added ('OK')	image/png	etag:%225979741e-23ddf%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/header_tablet.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/header_tablet.png	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/inspiration_header.html)
15:48:16	37186/37186	---M--	200	added ('OK')	image/png	etag:%225979741d-9142%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/header_pen.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/header_pen.png	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/inspiration_header.html)
15:48:16	145/145	---M--	200	added ('OK')	image/svg+xml	etag:%225979741f-91%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/ic_expand_more_24px.svg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/ic_expand_more_24px.svg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/focus-parallax.html)
15:48:16	29063/29063	---MCZ	200	added ('OK')	text/css	etag:W/%225979752f-7187%22	https://html.waituk.com/roxine/vendors/rev-slider/revolution/fonts/font-awesome/css/font-awesome.min.css	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/revolution/fonts/font-awesome/css/font-awesome.min.css	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/website-builder.html)
15:48:16	3549/3549	---M--	200	added ('OK')	image/png	etag:%225979745f-ddd%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/rvsldrlogo.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/rvsldrlogo.png	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/website-builder.html)
15:48:17	101115/101115	---M--	200	added ('OK')	image/jpeg	etag:%225979745e-18afb%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/Relaxation.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/Relaxation.jpg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/website-builder.html)
15:48:17	191/191	---M--	200	added ('OK')	image/svg+xml	etag:%2259797420-bf%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/ic_play_circle_filled_24px.svg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/ic_play_circle_filled_24px.svg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/website-builder.html)
15:48:17	9401/9401	---M--	200	added ('OK')	image/png	etag:%2259797406-24b9%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/badge1.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/badge1.png	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/website-builder.html)
15:48:18	6444/6444	---M--	200	added ('OK')	image/png	etag:%2259797406-192c%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/badge2.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/badge2.png	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/website-builder.html)
15:48:18	7038/7038	---M--	200	added ('OK')	image/png	etag:%2259797406-1b7e%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/badge3.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/badge3.png	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/website-builder.html)
15:48:18	147/147	---M--	200	added ('OK')	image/svg+xml	etag:%225979741f-93%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/ic_chevron_left_36px.svg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/ic_chevron_left_36px.svg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/website-builder.html)
15:48:18	147/147	---M--	200	added ('OK')	image/svg+xml	etag:%225979741f-93%22	https://html.waituk.com/roxine/vendors/rev-slider/assets/images/ic_chevron_right_24px.svg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/assets/images/ic_chevron_right_24px.svg	(from https://html.waituk.com/roxine/vendors/rev-slider/examples/-%20Original%20Previews%20-/website-builder.html)
